,날짜,종목코드,회사명,거래량
3199,2018-06-19,043260,성호전자,6503845.0
4443,2018-06-19,073570,WI,112323.0
1702,2018-06-19,014710,사조씨푸드,58697.0
3286,2018-06-19,045890,GV,119609.0
4741,2018-06-19,088790,진도,16243.0
5826,2018-06-19,148140,비디아이,67915.0
2237,2018-06-19,027740,마니커,119540397.0
686,2018-06-20,005110,한창,3009910.0
1337,2018-06-20,011150,CJ씨푸드,194979.0
4670,2018-06-20,086390,유니테스트,493045.0
5157,2018-06-20,099220,SDN,405913.0
5000,2018-06-20,095910,에스에너지,65586.0
4941,2018-06-20,093370,후성,572234.0
4789,2018-06-20,089230,THE E&M,1275509.0
5658,2018-06-20,133820,화인베스틸,677211.0
1084,2018-06-20,008350,남선알미늄,2182502.0
659,2018-06-20,005070,코스모신소재,484603.0
4064,2018-06-20,064350,현대로템,4142048.0
6712,2018-06-20,269620,시스웍,144859.0
6610,2018-06-20,256840,한국비엔씨,2003.0
4319,2018-06-20,068290,삼성출판사,25836.0
2930,2018-06-20,038530,골드퍼시픽,200342.0
2872,2018-06-20,038010,제일테크노스,891747.0
3617,2018-06-20,052900,KMH하이텍,1129941.0
55,2018-06-20,000300,대유플러스,331620.0
3560,2018-06-20,052300,W홀딩컴퍼니,1247846.0
3509,2018-06-20,051490,나라엠앤디,149715.0
3999,2018-06-20,060370,KT서브마린,210152.0
2064,2018-06-20,023410,유진기업,1328922.0
1629,2018-06-20,013810,스페코,479935.0
16,2018-06-20,000180,성창기업지주,510577.0
4545,2018-06-20,081150,티플랙스,1070598.0
6671,2018-06-20,261200,덴티스,25050.0
321,2018-06-20,002710,TCC스틸,67614.0
2445,2018-06-20,032820,우리기술,3977290.0
6451,2018-06-21,226440,한송네오텍,194460.0
2873,2018-06-22,038010,제일테크노스,175401.0
4065,2018-06-22,064350,현대로템,4318210.0
1754,2018-06-22,015760,한국전력,2668943.0
6297,2018-06-22,217620,디딤,212104.0
2532,2018-06-22,033320,제이씨현시스템,670545.0
4444,2018-06-22,073570,WI,59071.0
1144,2018-06-22,008700,아남전자,1668537.0
6416,2018-06-22,222810,마이더스AI,317322.0
4573,2018-06-25,082800,루미마이크로,3101336.0
2342,2018-06-25,030200,KT,351053.0
2362,2018-06-25,031820,콤텍시스템,19199931.0
56,2018-06-25,000300,대유플러스,296898.0
