,날짜,종목코드,회사명,거래량
413,2019-02-01,047310,파워로직스,970568.0
414,2019-02-01,238090,앤디포스,38310.0
415,2019-02-01,006910,보성파워텍,1176652.0
416,2019-02-01,131370,알서포트,150885.0
417,2019-02-01,192250,케이사인,441800.0
418,2019-02-01,002870,신풍제지,123174.0
419,2019-02-01,004270,남성,471883.0
420,2019-02-01,065950,웰크론,493340.0
421,2019-02-01,130500,GH신소재,94581.0
422,2019-02-01,217500,러셀,243019.0
423,2019-02-01,011150,CJ씨푸드,92482.0
424,2019-02-01,038060,루멘스,324658.0
425,2019-02-01,017550,수산중공업,1518346.0
426,2019-02-01,038880,아이에이,80270.0
427,2019-02-01,014970,삼륭물산,210452.0
428,2019-02-01,002900,동양물산,3332840.0
429,2019-02-01,006050,국영지앤엠,1408023.0
430,2019-02-07,900260,로스웰,162258.0
431,2019-02-07,053590,한국테크놀로지,2891716.0
432,2019-02-07,096630,에스코넥,655599.0
433,2019-02-07,058850,KTcs,325667.0
434,2019-02-07,036090,위지트,602566.0
435,2019-02-07,214270,퓨쳐스트림네트웍스,321501.0
436,2019-02-07,099220,SDN,1059494.0
437,2019-02-07,016600,큐캐피탈,6875855.0
438,2019-02-07,215480,토박스코리아,15772328.0
439,2019-02-07,104040,대성파인텍,374512.0
440,2019-02-07,269620,시스웍,102500.0
441,2019-02-07,001510,SK증권,2108993.0
442,2019-02-07,005290,동진쎄미켐,882790.0
443,2019-02-07,015750,성우하이텍,215871.0
444,2019-02-07,052600,한네트,125738.0
445,2019-02-07,123840,한일진공,654368.0
446,2019-02-07,195990,에이비프로바이오,2728680.0
447,2019-02-07,118990,모트렉스,87421.0
448,2019-02-07,090710,휴림로봇,1395330.0
449,2019-02-07,042110,에스씨디,509087.0
450,2019-02-07,258610,이더블유케이,74572.0
451,2019-02-07,137950,제이씨케미칼,62482.0
452,2019-02-07,111870,삼본전자,1343954.0
453,2019-02-07,052900,KMH하이텍,381567.0
454,2019-02-07,133750,메가엠디,123399.0
455,2019-02-07,036630,세종텔레콤,3889357.0
456,2019-02-07,174880,장원테크,122052.0
457,2019-02-07,003310,대주산업,357338.0
458,2019-02-07,042510,라온시큐어,54036.0
459,2019-02-08,057030,YBM넷,1134051.0
460,2019-02-08,122350,삼기,317736.0
461,2019-02-08,054180,메디콕스,401416.0
462,2019-02-08,006890,태경케미컬,167743.0
463,2019-02-08,037230,한국팩키지,159757.0
464,2019-02-08,001380,SG충방,2817424.0
465,2019-02-08,226340,본느,284600.0
466,2019-02-08,256840,한국비엔씨,4999.0
467,2019-02-08,012280,영화금속,321547.0
468,2019-02-08,040610,SG&G,391835.0
469,2019-02-08,014160,대영포장,3522094.0
470,2019-02-08,114450,KPX생명과학,90124.0
471,2019-02-08,032980,바이온,211380.0
472,2019-02-08,205470,휴마시스,245713.0
473,2019-02-08,084650,랩지노믹스,22858.0
474,2019-02-08,082740,HSD엔진,532050.0
475,2019-02-08,029480,릭스솔루션,254613.0
476,2019-02-08,011000,진원생명과학,203722.0
477,2019-02-11,000890,보해양조,14168075.0
478,2019-02-11,170030,현대공업,16513.0
479,2019-02-11,034220,LG디스플레이,1007139.0
480,2019-02-11,126870,뉴로스,1993678.0
481,2019-02-11,015750,성우하이텍,187571.0
482,2019-02-11,023900,풍국주정,314737.0
483,2019-02-11,010140,삼성중공업,3721171.0
484,2019-02-11,005380,현대차,425879.0
485,2019-02-11,017900,광전자,89801.0
486,2019-02-11,020560,아시아나항공,450450.0
487,2019-02-11,005930,삼성전자,11125044.0
488,2019-02-11,003490,대한항공,388682.0
489,2019-02-11,000660,SK하이닉스,3374192.0
490,2019-02-11,036090,위지트,496254.0
491,2019-02-11,053030,바이넥스,358769.0
492,2019-02-11,005290,동진쎄미켐,415085.0
493,2019-02-12,005880,대한해운,54441.0
494,2019-02-12,009830,한화솔루션,1002925.0
495,2019-02-12,001510,SK증권,1474534.0
496,2019-02-12,087260,모바일어플라이언스,52952.0
497,2019-02-12,014710,사조씨푸드,45956.0
498,2019-02-12,002870,신풍제지,114278.0
499,2019-02-12,004270,남성,130112.0
500,2019-02-12,008350,남선알미늄,4207661.0
501,2019-02-12,058400,KNN,204298.0
502,2019-02-12,204320,만도,964386.0
503,2019-02-12,104040,대성파인텍,245743.0
504,2019-02-12,006800,미래에셋대우,1293735.0
505,2019-02-12,009150,삼성전기,2711585.0
506,2019-02-12,002990,금호산업,129634.0
507,2019-02-12,031820,콤텍시스템,1167439.0
508,2019-02-12,038010,제일테크노스,108585.0
509,2019-02-12,900310,컬러레이,1156688.0
510,2019-02-12,048430,유라테크,135873.0
511,2019-02-13,096350,대창솔루션,2012065.0
512,2019-02-13,036000,예림당,117174.0
513,2019-02-13,055550,신한지주,963388.0
514,2019-02-13,174880,장원테크,112033.0
515,2019-02-13,035200,프럼파스트,87892.0
516,2019-02-13,011000,진원생명과학,251223.0
517,2019-02-13,023900,풍국주정,457007.0
518,2019-02-13,013810,스페코,169848.0
519,2019-02-13,013700,까뮤이앤씨,1958489.0
520,2019-02-13,086790,하나금융지주,1202609.0
521,2019-02-14,042040,케이피엠테크,12475801.0
522,2019-02-14,001470,삼부토건,106785.0
523,2019-02-14,064350,현대로템,950687.0
524,2019-02-14,226340,본느,338527.0
525,2019-02-14,006740,영풍제지,85731.0
526,2019-02-14,005380,현대차,1072937.0
527,2019-02-14,054180,메디콕스,397206.0
528,2019-02-14,016600,큐캐피탈,4823567.0
529,2019-02-14,006800,미래에셋대우,1947421.0
530,2019-02-14,011200,HMM,874309.0
531,2019-02-14,000270,기아차,1334529.0
532,2019-02-14,080720,한국유니온제약,46538.0
533,2019-02-15,008700,아남전자,892725.0
534,2019-02-15,054630,에이디칩스,219744.0
535,2019-02-15,109610,에스와이,118421.0
536,2019-02-15,064510,에코마이스터,271242.0
537,2019-02-15,122350,삼기,170095.0
538,2019-02-15,023900,풍국주정,162059.0
539,2019-02-15,126870,뉴로스,1051931.0
540,2019-02-15,001780,알루코,189136.0
541,2019-02-15,053590,한국테크놀로지,525127.0
542,2019-02-15,084990,헬릭스미스,120129.0
543,2019-02-15,066590,우수AMS,3621788.0
544,2019-02-15,041140,넥슨지티,4538019.0
545,2019-02-15,024810,이화전기,2503883.0
546,2019-02-18,131220,대한과학,18063.0
547,2019-02-18,123840,한일진공,548944.0
548,2019-02-18,045390,대아티아이,3490903.0
549,2019-02-18,006800,미래에셋대우,1336313.0
550,2019-02-18,006910,보성파워텍,774275.0
551,2019-02-18,011370,서한,376850.0
552,2019-02-18,047400,유니온머티리얼,99479.0
553,2019-02-18,200230,텔콘RF제약,911647.0
554,2019-02-18,013810,스페코,118774.0
555,2019-02-18,002800,신신제약,92890.0
556,2019-02-18,036630,세종텔레콤,2942840.0
