,Date,stock_name,today_win,today_lose,tomorrow_win,tomorrow_lose,day2_win,day2_lose,real_profit,Nasdaq
0,2020-08-10,율호,0.0,1.0,0.0,0.0,0.0,0.0,-0.06382978723404255,D04
0,2020-08-10,STX중공업,0.0,0.0,0.0,0.0,1.0,0.0,0.01,D04
0,2020-08-10,유비케어,0.0,0.0,0.0,0.0,0.0,1.0,-0.05106382978723404,D04
0,2020-08-10,파이오링크,0.0,0.0,0.0,0.0,0.0,1.0,0.0,D04
0,2020-08-07,유니퀘스트,0.0,0.0,1.0,0.0,0.0,0.0,0.037383177570093455,U04
0,2020-08-07,콤텍시스템,0.0,0.0,0.0,0.0,0.0,1.0,-0.01639344262295082,U04
0,2020-08-07,오스템,0.0,0.0,1.0,0.0,0.0,0.0,0.02696629213483146,U04
0,2020-08-07,네오오토,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-07,세종메디칼,0.0,0.0,1.0,0.0,0.0,0.0,0.072992700729927,U04
0,2020-08-06,디와이파워,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-06,피앤이솔루션,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-06,브레인콘텐츠,0.0,0.0,0.0,0.0,0.0,1.0,-0.025041736227045076,U04
0,2020-08-06,대한해운,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-06,대림산업,0.0,0.0,1.0,0.0,0.0,0.0,0.02009456264775414,U04
0,2020-08-05,한솔홀딩스,1.0,0.0,0.0,0.0,0.0,0.0,0.024279210925644917,U04
0,2020-08-05,세보엠이씨,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-05,OCI,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-05,오가닉티코스메틱,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-05,재영솔루텍,0.0,0.0,1.0,0.0,0.0,0.0,0.017639077340569877,U04
0,2020-08-04,탑엔지니어링,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-04,에스원,1.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,U04
0,2020-08-04,SFA반도체,0.0,1.0,0.0,0.0,0.0,0.0,-0.0322061191626409,U04
0,2020-08-04,동국제강,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-04,세화피앤씨,0.0,0.0,0.0,0.0,1.0,0.0,0.01,U04
0,2020-08-03,한양이엔지,0.0,0.0,0.0,0.0,0.0,1.0,-0.01818181818181818,U04
0,2020-08-03,뉴파워프라즈마,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-03,멕아이씨에스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-08-03,리드코프,0.0,1.0,0.0,0.0,0.0,0.0,-0.05224787363304982,U04
0,2020-08-03,알파홀딩스,0.0,1.0,0.0,0.0,0.0,0.0,-0.0446985446985447,U04
0,2020-07-31,삼성SDI,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-07-31,라이브플렉스,1.0,0.0,0.0,0.0,0.0,0.0,0.03,U04
0,2020-07-31,CJ ENM,0.0,0.0,0.0,0.0,0.0,1.0,-0.01713796058269066,U04
